Day,' Time','use [kW]',Cluster
0,235600,2.69608,cluster1
0,235400,2.79813,cluster1
0,235200,2.81073,cluster1
0,235000,2.82643,cluster1
0,234000,1.11905,cluster1
0,233600,1.56262,cluster1
0,233500,1.72872,cluster1
0,233300,3.06708,cluster1
0,233100,1.61145,cluster1
0,231800,1.71038,cluster1
0,231600,1.81853,cluster1
0,231100,1.12053,cluster1
0,231000,1.07357,cluster1
0,230700,0.66915,cluster1
0,230500,0.610867,cluster1
0,230100,0.595667,cluster1
0,225900,0.59425,cluster1
0,225800,0.5952,cluster1
0,225700,0.59465,cluster1
0,224700,0.679617,cluster1
0,224300,0.70935,cluster1
0,224200,0.7098,cluster1
0,222600,1.10628,cluster1
0,222100,1.10577,cluster1
0,222000,1.10712,cluster1
0,221700,1.0148,cluster1
0,220200,0.502867,cluster1
0,215400,0.546867,cluster1
0,214800,0.696167,cluster1
0,214100,0.690583,cluster1
0,212800,1.22527,cluster1
0,211300,1.33308,cluster1
0,211000,0.542383,cluster1
0,210600,0.33865,cluster1
0,205800,0.341583,cluster1
0,204400,0.337167,cluster1
0,204300,0.361633,cluster1
0,203700,0.423067,cluster1
0,203500,0.423267,cluster1
0,201700,1.0313,cluster1
0,201000,0.571633,cluster1
0,200600,0.57305,cluster1
0,195700,0.47165,cluster1
0,195300,0.456317,cluster1
0,195000,0.587617,cluster1
0,194600,0.577,cluster1
0,194400,0.58515,cluster1
0,194200,0.6012,cluster1
0,193900,0.61635,cluster1
0,193800,0.4671,cluster1
0,193000,0.90205,cluster1
0,192900,0.90335,cluster1
0,192600,0.900633,cluster1
0,192500,0.903,cluster1
0,192300,0.91895,cluster1
0,191800,1.22137,cluster1
0,191600,1.48167,cluster1
0,190900,1.6092,cluster1
0,190800,2.00923,cluster1
0,190700,2.19815,cluster1
0,190500,2.2139,cluster1
0,190200,2.03912,cluster1
0,185900,1.79273,cluster1
0,185700,1.22582,cluster1
0,184000,1.18788,cluster1
0,183900,1.03027,cluster1
0,183400,0.985633,cluster1
0,182400,1.48652,cluster1
0,181800,1.7086,cluster1
0,181500,1.79877,cluster1
0,181100,2.05385,cluster1
0,175900,1.61018,cluster1
0,175500,1.70183,cluster1
0,175400,1.64325,cluster1
0,175000,1.6285,cluster1
0,174400,1.50062,cluster1
0,173600,2.07137,cluster1
0,173400,3.10525,cluster1
0,172800,1.54905,cluster1
0,172100,1.86713,cluster1
0,171400,1.75062,cluster1
0,171300,1.69835,cluster1
0,171100,1.71742,cluster1
0,170600,1.18038,cluster1
0,170400,1.0088,cluster1
0,165100,1.11775,cluster1
0,164600,1.11547,cluster1
0,164200,1.29065,cluster1
0,163900,1.27787,cluster1
0,163200,1.43587,cluster1
0,163100,1.41133,cluster1
0,163000,1.39395,cluster1
0,162400,1.79412,cluster1
0,161900,2.87013,cluster2
0,161900,2.87013,cluster2
0,161900,2.87013,cluster2
0,161900,2.87013,cluster2
0,161900,2.87013,cluster2
0,161900,2.87013,cluster2
0,161900,2.87013,cluster2
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161800,5.59018,cluster5
0,161700,3.73707,cluster2
0,161700,3.73707,cluster2
0,161700,3.73707,cluster2
0,161700,3.73707,cluster2
0,161700,3.73707,cluster2
0,161700,3.73707,cluster2
0,161700,3.73707,cluster2
0,161600,3.83607,cluster2
0,161600,3.83607,cluster2
0,161600,3.83607,cluster2
0,161600,3.83607,cluster2
0,161600,3.83607,cluster2
0,161600,3.83607,cluster2
0,161600,3.83607,cluster2
0,161500,3.62338,cluster2
0,161500,3.62338,cluster2
0,161500,3.62338,cluster2
0,161500,3.62338,cluster2
0,161500,3.62338,cluster2
0,161500,3.62338,cluster2
0,161500,3.62338,cluster2
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
0,161400,3.82152,cluster4
