@relation week4.train

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute Cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7}

@data
0,235700,2.5794,cluster1
0,235500,2.456967,cluster1
0,235300,0.9604,cluster1
0,235100,1.08955,cluster1
0,234100,1.4541,cluster1
0,233700,0.74765,cluster1
0,233600,0.7458,cluster1
0,233400,0.754867,cluster1
0,233200,1.280467,cluster1
0,233000,3.451867,cluster2
0,233000,3.451867,cluster2
0,233000,3.451867,cluster2
0,233000,3.451867,cluster2
0,233000,3.451867,cluster2
0,233000,3.451867,cluster2
0,233000,3.451867,cluster2
0,233000,3.451867,cluster2
0,233000,3.451867,cluster2
0,233000,3.451867,cluster2
0,232900,3.950333,cluster2
0,232900,3.950333,cluster2
0,232900,3.950333,cluster2
0,232900,3.950333,cluster2
0,232900,3.950333,cluster2
0,232900,3.950333,cluster2
0,232900,3.950333,cluster2
0,232900,3.950333,cluster2
0,232900,3.950333,cluster2
0,232900,3.950333,cluster2
0,232800,3.895,cluster2
0,232800,3.895,cluster2
0,232800,3.895,cluster2
0,232800,3.895,cluster2
0,232800,3.895,cluster2
0,232800,3.895,cluster2
0,232800,3.895,cluster2
0,232800,3.895,cluster2
0,232800,3.895,cluster2
0,232800,3.895,cluster2
0,232700,3.9671,cluster2
0,232700,3.9671,cluster2
0,232700,3.9671,cluster2
0,232700,3.9671,cluster2
0,232700,3.9671,cluster2
0,232700,3.9671,cluster2
0,232700,3.9671,cluster2
0,232700,3.9671,cluster2
0,232700,3.9671,cluster2
0,232700,3.9671,cluster2
0,232600,3.974433,cluster2
0,232600,3.974433,cluster2
0,232600,3.974433,cluster2
0,232600,3.974433,cluster2
0,232600,3.974433,cluster2
0,232600,3.974433,cluster2
0,232600,3.974433,cluster2
0,232600,3.974433,cluster2
0,232600,3.974433,cluster2
0,232600,3.974433,cluster2
0,232500,3.975317,cluster2
0,232500,3.975317,cluster2
0,232500,3.975317,cluster2
0,232500,3.975317,cluster2
0,232500,3.975317,cluster2
0,232500,3.975317,cluster2
0,232500,3.975317,cluster2
