Day,' Time','use [kW]',Cluster
0,0,1.1881,cluster2
0,235900,1.354117,cluster2
0,235800,1.367233,cluster2
0,235700,1.36605,cluster2
0,235600,1.366367,cluster2
0,235500,1.365417,cluster2
0,235400,1.361767,cluster2
0,235300,1.369083,cluster2
0,235200,1.369,cluster2
0,235100,1.3582,cluster2
0,235000,1.362667,cluster2
0,234900,1.359133,cluster2
0,234800,1.3478,cluster2
0,234700,1.34355,cluster2
0,234600,1.348083,cluster2
0,234500,1.342367,cluster2
0,234400,1.346483,cluster2
0,234300,1.4526,cluster2
0,234200,1.455083,cluster2
0,234100,1.46655,cluster2
0,234000,1.687517,cluster2
0,233900,1.851683,cluster2
0,233800,1.86625,cluster2
0,233700,1.84425,cluster2
0,233600,1.84245,cluster2
0,233500,1.841333,cluster2
0,233400,1.853783,cluster2
0,233300,1.844533,cluster2
0,233200,1.8535,cluster2
0,233100,1.835083,cluster2
0,233000,1.850517,cluster2
0,232900,1.849267,cluster2
0,232800,1.849317,cluster2
0,232700,1.829267,cluster2
0,232600,1.85025,cluster2
0,232500,1.831767,cluster2
0,232400,1.842567,cluster2
0,232300,1.8536,cluster2
0,232200,1.851033,cluster2
0,232100,1.881583,cluster2
0,232000,1.9081,cluster2
0,231900,1.802183,cluster2
0,231800,1.480717,cluster2
0,231700,1.499083,cluster2
0,231600,1.488917,cluster2
0,231500,1.490533,cluster2
0,231400,1.493983,cluster2
0,231300,1.4968,cluster2
0,231200,1.49605,cluster2
0,231100,1.501683,cluster2
0,231000,1.504717,cluster2
0,230900,1.499833,cluster2
0,230800,1.498433,cluster2
0,230700,1.504967,cluster2
0,230600,1.507,cluster2
0,230500,1.501967,cluster2
0,230400,1.512467,cluster2
0,230300,1.501267,cluster2
0,230200,1.508133,cluster2
0,230100,1.50045,cluster2
0,230000,1.485033,cluster2
0,225900,1.4609,cluster2
0,225800,1.461667,cluster2
0,225700,1.468217,cluster2
0,225600,1.464133,cluster2
0,225500,1.472833,cluster2
0,225400,1.472767,cluster2
0,225300,1.491533,cluster2
0,225200,1.430617,cluster2
0,225100,1.40355,cluster2
0,225000,1.4131,cluster2
0,224900,1.343,cluster2
0,224800,1.276517,cluster2
0,224700,1.261233,cluster2
0,224600,1.260983,cluster2
0,224500,1.2559,cluster2
0,224400,1.25895,cluster2
0,224300,1.26235,cluster2
0,224200,1.264233,cluster2
0,224100,1.266883,cluster2
0,224000,1.265933,cluster2
0,223900,1.5419,cluster2
0,223800,2.062,cluster2
0,223700,2.07395,cluster2
0,223600,2.07295,cluster2
0,223500,2.077167,cluster2
0,223400,2.054717,cluster2
0,223300,2.066083,cluster2
0,223200,2.059833,cluster2
0,223100,2.022083,cluster2
0,223000,1.69675,cluster2
0,222900,1.67485,cluster2
0,222800,1.661583,cluster2
0,222700,1.67825,cluster2
0,222600,1.676883,cluster2
0,222500,1.731983,cluster2
0,222400,1.8485,cluster2
0,222300,1.78145,cluster2
0,222200,1.955817,cluster2
0,222100,2.124683,cluster2
0,222000,2.295333,cluster2
0,221900,2.398967,cluster2
0,221800,2.44015,cluster2
0,221700,1.9359,cluster2
0,221600,1.9978,cluster2
0,221500,1.994067,cluster2
0,221400,2.007417,cluster2
0,221300,2.010233,cluster2
0,221200,2.0264,cluster2
0,221100,1.978983,cluster2
0,221000,2.013267,cluster2
0,220900,2.042683,cluster2
0,220800,2.063633,cluster2
0,220700,2.043917,cluster2
0,220600,2.0496,cluster2
0,220500,2.054917,cluster2
0,220400,2.051383,cluster2
0,220300,2.0574,cluster2
0,220200,2.059683,cluster2
0,220100,2.0607,cluster2
0,220000,2.0543,cluster2
0,215900,2.063817,cluster2
0,215800,2.0662,cluster2
0,215700,2.080833,cluster2
0,215600,2.077383,cluster2
0,215500,2.075333,cluster2
0,215400,2.09325,cluster2
0,215300,2.06115,cluster2
0,215200,2.05845,cluster2
0,215100,2.054133,cluster2
0,215000,2.05125,cluster2
0,214900,2.0472,cluster2
0,214800,2.045683,cluster2
0,214700,2.0383,cluster2
0,214600,2.044533,cluster2
0,214500,2.034233,cluster2
0,214400,2.015683,cluster2
0,214300,1.79105,cluster2
0,214200,1.800833,cluster2
0,214100,1.799233,cluster2
0,214000,1.79705,cluster2
0,213900,1.767,cluster2
0,213800,1.740583,cluster2
0,213700,2.045817,cluster2
0,213600,2.2063,cluster2
0,213500,2.21955,cluster2
0,213400,2.082267,cluster2
0,213300,2.126783,cluster2
0,213200,2.123467,cluster2
0,213100,2.126817,cluster2
0,213000,2.125017,cluster2
0,212900,2.164117,cluster2
0,212800,2.138317,cluster2
0,212700,2.1393,cluster2
0,212600,2.141933,cluster2
0,212500,2.115433,cluster2
0,212400,2.189033,cluster2
0,212300,2.102983,cluster2
0,212200,2.0423,cluster2
0,212100,2.02055,cluster2
0,212000,2.01815,cluster2
0,211900,2.02655,cluster2
0,211800,2.037133,cluster2
0,211700,2.078517,cluster2
0,211600,1.868783,cluster2
0,211500,1.65185,cluster3
0,211400,1.654,cluster3
0,211300,1.659767,cluster3
0,211200,1.6614,cluster3
0,211100,1.664167,cluster3
0,211000,1.671833,cluster2
0,210900,1.6692,cluster2
0,210800,1.684883,cluster3
0,210700,1.911983,cluster2
0,210600,1.912433,cluster2
0,210500,1.913233,cluster2
0,210400,1.929667,cluster2
0,210300,1.9088,cluster2
0,210200,1.9142,cluster2
0,210100,1.861883,cluster2
0,210000,2.06505,cluster2
0,205900,2.071583,cluster2
0,205800,2.08875,cluster2
0,205700,2.015167,cluster2
0,205600,1.912167,cluster2
0,205500,1.926667,cluster2
0,205400,1.925917,cluster2
0,205300,1.91315,cluster2
0,205200,1.913567,cluster2
0,205100,1.9137,cluster2
0,205000,1.917567,cluster2
0,204900,1.923083,cluster2
0,204800,2.02435,cluster2
0,204700,2.091367,cluster2
0,204600,1.997633,cluster2
0,204500,2.013483,cluster2
0,204400,2.022317,cluster2
0,204300,2.175217,cluster2
0,204200,2.170233,cluster2
0,204100,2.15245,cluster2
0,204000,2.155633,cluster2
0,203900,2.143267,cluster2
0,203800,2.132567,cluster2
0,203700,2.13405,cluster2
0,203600,2.263783,cluster2
0,203500,2.496867,cluster2
0,203400,2.471717,cluster2
0,203300,2.457383,cluster2
0,203200,2.419317,cluster2
0,203100,1.97585,cluster2
0,203000,1.924017,cluster2
0,202900,1.8871,cluster2
0,202800,1.68495,cluster2
0,202700,1.699017,cluster2
0,202600,1.677733,cluster2
0,202500,1.589617,cluster2
0,202400,1.567033,cluster2
0,202300,1.559283,cluster2
0,202200,1.560333,cluster2
0,202100,1.557067,cluster2
0,202000,1.4308,cluster2
0,201900,1.436317,cluster2
0,201800,1.42695,cluster2
0,201700,1.420533,cluster2
0,201600,1.444217,cluster2
0,201500,1.271217,cluster2
0,201400,0.7224,cluster2
0,201300,1.06965,cluster2
0,201200,0.79445,cluster2
0,201100,0.6922,cluster2
0,201000,0.694033,cluster2
0,200900,0.702117,cluster2
0,200800,0.756883,cluster2
0,200700,0.75015,cluster2
0,200600,0.755417,cluster2
0,200500,0.6735,cluster2
0,200400,0.49945,cluster2
0,200300,0.500183,cluster2
0,200200,0.499717,cluster2
0,200100,0.50465,cluster2
0,200000,0.5815,cluster2
0,195900,0.65145,cluster2
0,195800,0.7574,cluster2
0,195700,0.76025,cluster2
0,195600,0.76665,cluster2
0,195500,0.794733,cluster2
0,195400,0.7788,cluster2
0,195300,1.017983,cluster2
0,195200,1.217783,cluster2
0,195100,1.2643,cluster2
0,195000,1.153233,cluster2
0,194900,1.029167,cluster2
0,194800,1.033167,cluster2
0,194700,1.032433,cluster2
0,194600,0.997383,cluster2
0,194500,0.825383,cluster2
0,194400,0.826283,cluster2
