Day,' Time','use [kW]',Cluster
0,0,0.895817,cluster2
0,235900,0.290933,cluster2
0,235800,0.2873,cluster2
0,235700,0.345717,cluster2
0,235600,0.383233,cluster2
0,235500,0.376233,cluster2
0,235400,0.376517,cluster2
0,235300,0.377283,cluster2
0,235200,0.377433,cluster2
0,235100,0.45095,cluster2
0,235000,0.73885,cluster2
0,234900,0.727233,cluster2
0,234800,0.808383,cluster2
0,234700,0.844567,cluster2
0,234600,0.842783,cluster2
0,234500,0.970233,cluster2
0,234400,1.00675,cluster2
0,234300,1.018833,cluster2
0,234200,1.016867,cluster2
0,234100,1.028967,cluster2
0,234000,1.031383,cluster2
0,233900,1.02575,cluster2
0,233800,1.03085,cluster2
0,233700,1.023483,cluster2
0,233600,0.99805,cluster2
0,233500,0.857833,cluster2
0,233400,0.88415,cluster2
0,233300,0.895983,cluster2
0,233200,0.9123,cluster2
0,233100,0.957667,cluster2
0,233000,1.04955,cluster2
0,232900,0.512567,cluster2
0,232800,0.509783,cluster2
0,232700,0.509617,cluster2
0,232600,0.50925,cluster2
0,232500,0.503883,cluster2
0,232400,0.504117,cluster2
0,232300,0.50365,cluster2
0,232200,0.506567,cluster2
0,232100,0.504767,cluster2
0,232000,0.511167,cluster2
0,231900,0.513483,cluster2
0,231800,0.516867,cluster2
0,231700,0.514917,cluster2
0,231600,0.517183,cluster2
0,231500,0.515983,cluster2
0,231400,0.517817,cluster2
0,231300,0.51635,cluster2
0,231200,0.515733,cluster2
0,231100,0.516617,cluster2
0,231000,0.514283,cluster2
0,230900,0.516533,cluster2
0,230800,0.51635,cluster2
0,230700,0.516583,cluster2
0,230600,0.516367,cluster2
0,230500,0.52465,cluster2
0,230400,0.479683,cluster2
0,230300,0.378433,cluster2
0,230200,0.29115,cluster2
0,230100,0.29065,cluster2
0,230000,0.291,cluster2
0,225900,0.2886,cluster2
0,225800,0.292283,cluster2
0,225700,0.290933,cluster2
0,225600,0.288133,cluster2
0,225500,0.2879,cluster2
0,225400,0.278267,cluster2
0,225300,0.273067,cluster2
0,225200,0.273233,cluster2
0,225100,0.273117,cluster2
0,225000,0.273,cluster2
0,224900,0.5716,cluster2
0,224800,0.62945,cluster2
0,224700,0.62875,cluster2
0,224600,0.618733,cluster2
0,224500,0.632183,cluster2
0,224400,0.617733,cluster2
0,224300,0.64095,cluster2
0,224200,0.619467,cluster2
0,224100,0.635983,cluster2
0,224000,0.621717,cluster2
0,223900,0.620383,cluster2
0,223800,0.627133,cluster2
0,223700,0.630917,cluster2
0,223600,0.641417,cluster2
0,223500,0.739033,cluster2
0,223400,0.816933,cluster2
0,223300,0.843733,cluster2
0,223200,0.8674,cluster2
0,223100,0.87415,cluster2
0,223000,0.910833,cluster2
0,222900,0.959217,cluster2
0,222800,0.734417,cluster2
0,222700,0.506383,cluster2
0,222600,0.508067,cluster2
0,222500,0.505583,cluster2
0,222400,0.500317,cluster2
0,222300,0.50255,cluster2
0,222200,0.500683,cluster2
0,222100,0.499967,cluster2
0,222000,0.500833,cluster2
0,221900,0.503317,cluster2
0,221800,0.50615,cluster2
0,221700,0.507983,cluster2
0,221600,0.509333,cluster2
0,221500,0.508383,cluster2
0,221400,0.507633,cluster2
0,221300,0.504317,cluster2
0,221200,0.502467,cluster2
0,221100,0.501217,cluster2
0,221000,0.502267,cluster2
0,220900,0.50185,cluster2
0,220800,0.503533,cluster2
0,220700,0.508083,cluster2
0,220600,0.511467,cluster2
0,220500,0.512033,cluster2
0,220400,0.509767,cluster2
0,220300,0.510867,cluster2
0,220200,0.510183,cluster2
0,220100,0.5109,cluster2
0,220000,0.51055,cluster2
0,215900,0.5104,cluster2
0,215800,0.508433,cluster2
0,215700,0.510817,cluster2
0,215600,0.509267,cluster2
0,215500,0.50595,cluster2
0,215400,0.504583,cluster2
0,215300,0.5021,cluster2
0,215200,0.507583,cluster2
0,215100,0.4006,cluster2
0,215000,0.376283,cluster2
0,214900,0.376333,cluster2
0,214800,0.533117,cluster2
0,214700,0.704467,cluster2
0,214600,0.69945,cluster2
0,214500,0.726433,cluster2
0,214400,0.702433,cluster2
0,214300,0.728033,cluster2
0,214200,0.706317,cluster2
0,214100,0.72875,cluster2
0,214000,0.717367,cluster2
0,213900,0.7103,cluster2
0,213800,0.718467,cluster2
0,213700,0.717233,cluster2
0,213600,0.724283,cluster2
0,213500,0.726217,cluster2
0,213400,0.7047,cluster2
0,213300,0.745433,cluster2
0,213200,0.71725,cluster2
0,213100,0.732167,cluster2
0,213000,0.75835,cluster2
0,212900,0.7473,cluster2
0,212800,0.805417,cluster2
0,212700,0.742983,cluster2
0,212600,0.397233,cluster2
0,212500,0.393283,cluster2
0,212400,0.39445,cluster2
0,212300,0.497867,cluster2
0,212200,0.501033,cluster2
0,212100,0.5004,cluster2
0,212000,0.500933,cluster2
0,211900,0.500633,cluster2
0,211800,0.503033,cluster2
0,211700,0.505483,cluster2
0,211600,0.509633,cluster2
0,211500,0.509367,cluster2
0,211400,0.506783,cluster2
0,211300,0.505933,cluster2
0,211200,0.50295,cluster2
0,211100,0.500233,cluster2
0,211000,0.502767,cluster2
0,210900,0.499467,cluster2
0,210800,0.504167,cluster2
0,210700,0.504083,cluster2
0,210600,0.507883,cluster2
0,210500,0.5107,cluster2
0,210400,0.50985,cluster2
0,210300,0.5084,cluster2
0,210200,0.50685,cluster2
0,210100,0.5049,cluster2
0,210000,0.502467,cluster2
0,205900,0.504367,cluster2
0,205800,0.5039,cluster2
0,205700,0.507583,cluster2
0,205600,0.720283,cluster2
0,205500,1.080667,cluster2
0,205400,1.074117,cluster2
0,205300,1.07685,cluster2
0,205200,1.074167,cluster2
0,205100,1.06855,cluster2
0,205000,1.059117,cluster2
0,204900,1.061017,cluster2
0,204800,1.062967,cluster2
0,204700,1.073833,cluster2
0,204600,1.3713,cluster2
0,204500,1.374117,cluster2
0,204400,1.354267,cluster2
0,204300,1.368517,cluster2
0,204200,1.376317,cluster2
0,204100,1.3811,cluster2
0,204000,1.348333,cluster2
0,203900,1.260933,cluster2
0,203800,1.272217,cluster2
0,203700,1.266567,cluster2
0,203600,1.265283,cluster2
0,203500,1.2759,cluster2
0,203400,1.270483,cluster2
0,203300,1.273033,cluster2
0,203200,1.282517,cluster2
0,203100,1.26655,cluster2
0,203000,1.2845,cluster2
0,202900,1.294383,cluster2
0,202800,1.3064,cluster2
0,202700,1.318917,cluster2
0,202600,1.4186,cluster2
0,202500,1.0177,cluster2
0,202400,0.966633,cluster2
0,202300,0.976333,cluster2
0,202200,0.97365,cluster2
0,202100,0.972433,cluster2
0,202000,0.985417,cluster2
0,201900,0.9896,cluster2
0,201800,0.987283,cluster2
0,201700,0.976317,cluster2
0,201600,0.986817,cluster2
0,201500,0.982883,cluster2
0,201400,0.857617,cluster2
0,201300,0.8813,cluster2
0,201200,0.960033,cluster2
0,201100,0.961433,cluster2
0,201000,0.956283,cluster2
0,200900,0.966967,cluster2
0,200800,0.95575,cluster2
0,200700,0.970633,cluster2
0,200600,0.966017,cluster2
0,200500,0.9616,cluster2
0,200400,0.961567,cluster2
0,200300,0.96855,cluster2
0,200200,0.961833,cluster2
0,200100,0.954267,cluster2
0,200000,0.955317,cluster2
0,195900,0.965533,cluster2
0,195800,0.957667,cluster2
0,195700,0.955567,cluster2
0,195600,0.958533,cluster2
0,195500,0.961983,cluster2
0,195400,0.95905,cluster2
0,195300,0.95685,cluster2
0,195200,1.1512,cluster2
0,195100,1.358983,cluster2
0,195000,1.348367,cluster2
0,194900,1.352283,cluster2
0,194800,1.353983,cluster2
0,194700,1.358167,cluster2
0,194600,1.36655,cluster2
0,194500,1.507683,cluster2
0,194400,1.3653,cluster2
0,194300,1.356883,cluster2
0,194200,1.373183,cluster2
0,194100,1.360917,cluster2
0,194000,1.37805,cluster2
0,193900,1.38505,cluster2
0,193800,1.284433,cluster2
0,193700,1.2442,cluster2
0,193600,1.241617,cluster2
0,193500,1.269733,cluster2
0,193400,1.25435,cluster2
0,193300,1.25005,cluster2
0,193200,1.265633,cluster2
0,193100,1.266883,cluster2
0,193000,1.251633,cluster2
0,192900,1.25195,cluster2
0,192800,1.16705,cluster2
0,192700,1.183017,cluster2
0,192600,1.190983,cluster2
0,192500,1.2111,cluster2
0,192400,1.107567,cluster2
0,192300,0.8573,cluster2
0,192200,0.860417,cluster2
0,192100,0.864683,cluster2
0,192000,0.856017,cluster2
0,191900,0.856467,cluster2
0,191800,0.8582,cluster2
0,191700,0.852517,cluster2
0,191600,0.86425,cluster2
0,191500,0.851633,cluster2
0,191400,0.85735,cluster2
0,191300,0.85195,cluster2
0,191200,0.853583,cluster2
0,191100,0.853033,cluster2
0,191000,0.89215,cluster2
0,190900,0.955417,cluster2
0,190800,0.960317,cluster2
