Day,' Time','use [kW]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
1,144600,1.53057,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,142300,1.49522,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,142200,1.74525,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,142100,2.14345,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,142000,1.67572,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,141700,1.6015,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,141600,2.15243,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,141500,2.3481,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,141400,2.2176,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,141300,1.86835,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,141000,0.967817,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,140900,1.62737,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,cluster19
1,140800,1.80042,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,140700,1.82205,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,140600,1.79638,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,140500,1.1684,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,140200,2.16657,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,140100,2.2141,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,140000,2.10248,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,135900,1.79478,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,135500,1.77832,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,135400,1.9075,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,135300,1.94208,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,132800,2.13702,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,132700,2.16165,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,cluster19
1,132600,1.47377,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,cluster19
0,202200,1.1936,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
0,201800,1.37617,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
0,201500,1.82043,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
0,201400,2.24083,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
0,195300,1.05267,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
0,195200,1.62557,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
0,195100,1.66925,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
0,195000,1.52903,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
0,194900,1.7238,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,cluster19
