Day,' Time','use [kW]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
0,233000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster3
0,232900,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster3
0,231600,0.95858,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster3
0,231500,0.683803,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster3
0,231400,0.38149,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster3
0,213600,0.703207,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster3
0,1500,0.3066,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster3
0,1400,0.323973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster3
0,1300,0.04302,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster3
1,235400,0.331714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster3
1,235300,0.19385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster3
1,235200,0.031959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster3
1,225200,0.56033,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster3
1,110000,0.48722,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster3
1,105900,0.511399,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,cluster3
