Day,' Time','use [kW]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
0,235900,1.48836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,235800,1.40703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,235700,1.19212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,235600,1.33967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,235500,1.42939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,235400,1.43537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,235300,1.43445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,235200,1.4581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,235100,1.43568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,235000,1.4547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,234900,1.40702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,234800,0.059296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster13
0,234700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster13
0,234600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster13
0,234500,0.087983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster13
0,234400,0.086063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster13
0,234300,0.094473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster13
0,234200,0.101903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,234100,0.075503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster13
0,234000,0.026023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cluster13
0,233900,0.038066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,cluster13
0,233800,0.106799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,cluster13
0,233700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,cluster13
0,233600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,cluster13
0,233500,0.148243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,cluster13
0,233400,1.4699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,233300,1.47335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,cluster13
0,233200,1.47864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,233100,0.020301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,62000,0.076688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,61900,0.062299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,61800,0.115224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,61700,0.12719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,cluster13
0,61600,0.15887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,cluster13
0,61500,0.189053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,61400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,61300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,61200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,61100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,61000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,60900,0.082937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,60800,0.03259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,60700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,60600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,60500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,60400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,60300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,60200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,60100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,55900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,55800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,55700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,55500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,55400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,55300,0.212163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,55200,0.85567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,55100,0.129257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,55000,0.054254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,54900,0.059969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,54800,0.058357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,54700,0.058683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,54600,0.063474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,54500,0.082637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,54400,0.061453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,54300,0.183906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,54200,0.246687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,54100,0.089457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,54000,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,53900,0.123537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,53800,0.149187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,53700,0.154549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,53600,0.127157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,53500,0.135324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,53400,0.080034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,53300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
0,53200,0.07799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster13
