Day,' Time','use [kW]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
1,195800,1.47315,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster5
1,195700,1.53635,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,195600,0.915233,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,185500,1.29732,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,cluster5
1,195800,2.19095,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,195100,1.39068,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,195000,2.0597,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,194900,2.05878,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,194800,2.03822,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,194700,2.0363,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,194600,1.66325,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,194500,1.64085,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,194400,1.646,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,194300,1.63602,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,194200,1.64732,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,194100,1.6406,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,194000,1.6372,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,193900,1.97353,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,193800,2.06273,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,193700,2.05217,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,193600,2.02532,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,193500,2.0504,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,193400,1.7055,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,193100,2.18735,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,cluster5
1,193000,2.51118,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,cluster5
1,192900,2.50712,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,cluster5
1,192800,2.35977,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,cluster5
1,192700,2.1214,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,cluster5
1,192600,2.13413,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,cluster5
1,192500,2.17923,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,cluster5
1,192400,2.37695,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,cluster5
1,192300,2.42378,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,cluster5
1,192200,2.53853,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,cluster5
1,192100,2.52812,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,cluster5
1,192000,2.54402,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,cluster5
1,191900,2.39685,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,cluster5
1,191800,2.12915,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,cluster5
1,191700,2.12523,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,cluster5
1,191600,2.14423,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,cluster5
1,191500,2.24273,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,191400,2.3095,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
1,191300,2.3065,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster5
