Day,' Time','use [kW]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
0,232800,0.149346,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,232700,0.294913,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,232600,0.336367,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,232500,0.268154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,232400,0.28419,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,232300,0.28361,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,232200,0.18682,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,232100,0.217446,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,232000,0.185754,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,231900,0.189524,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,231800,0.178954,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,231700,0.176723,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,231300,0.312454,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,231200,0.285603,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,231100,0.627099,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,231000,0.821957,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,230900,0.448473,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,230800,0.506124,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,230700,0.504356,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,230600,0.333137,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,230500,0.26314,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,213900,0.21935,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,213800,0.183354,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,213700,0.454588,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,213500,0.065351,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,213400,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,213300,0.147099,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,213200,0.13676,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,213100,0.14721,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,213000,0.140516,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,212900,0.156387,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,212800,0.15184,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,212700,0.13392,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,212600,0.163173,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,212500,0.187086,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,212400,0.157487,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,212300,0.16815,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,212200,0.1486,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,212100,0.148756,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,212000,0.18786,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,211900,0.159617,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,211800,0.157687,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,211700,0.153733,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,211600,0.143337,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,211500,0.114987,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,211400,0.403437,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,211300,0.97392,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,211200,0.622916,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,211100,0.449839,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,211000,0.380887,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,210900,0.365687,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,191900,0.090147,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
0,191800,0.16152,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,cluster6
0,70900,0.449387,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,cluster6
0,70800,0.588683,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,cluster6
0,70700,0.722236,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,cluster6
0,70600,0.666833,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,cluster6
0,70500,0.698897,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,cluster6
0,70400,0.723904,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,cluster6
0,70100,0.757957,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,cluster6
0,70000,0.711987,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,cluster6
0,65900,0.602971,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,cluster6
0,65800,0.56092,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,65700,0.503157,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,65600,0.588747,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,65500,0.487307,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,65400,1.0762,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,65300,1.1596,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,65200,0.574774,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,cluster6
0,65100,0.601074,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster6
0,65000,0.545383,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,64900,0.51322,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,64800,0.510154,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,64700,0.458299,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,64600,0.411417,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,64500,0.328533,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,64400,0.254286,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,64300,0.236157,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,64200,0.328953,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,64100,0.339306,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,64000,0.322001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,63900,0.317456,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
0,63800,0.321806,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
1,225300,0.221266,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,190200,0.990366,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,cluster6
1,190100,1.06805,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,cluster6
1,190000,0.6963,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster6
1,185900,0.259127,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster6
1,185800,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
1,185700,0.016537,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
1,185600,0.223108,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
1,185500,0.192551,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
1,185400,0.166547,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
1,182900,0.204463,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
1,182800,0.432874,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
1,74000,0.038123,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,cluster6
1,73900,0.222403,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,cluster6
1,73800,0.300187,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,cluster6
1,73700,0.318863,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,cluster6
1,73600,0.776697,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,cluster6
1,73500,1.42347,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,cluster6
1,73400,1.68222,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,cluster6
1,73300,1.08435,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,cluster6
1,73200,0.218686,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,cluster6
1,73100,0.186836,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,cluster6
1,73000,0.1779,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,cluster6
1,72900,0.190044,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,cluster6
1,72800,0.379523,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,cluster6
1,72700,0.445547,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,cluster6
1,72600,0.4677,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,cluster6
1,72500,1.77044,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,cluster6
1,72400,1.59159,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,cluster6
1,72300,0.824953,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,cluster6
1,234500,0.068917,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,234400,0.058802,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,233400,0.11935,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,233300,0.123324,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,233200,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,233100,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,233000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,232900,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,232800,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,220900,0.800683,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,194200,0.02617,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster6
1,191900,0.245944,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
1,191800,0.289877,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster6
1,191700,0.489864,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,cluster6
1,220100,0.1937,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,220000,0.178834,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster6
1,202100,0.340237,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster6
1,73000,1.13812,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,cluster6
1,72900,1.44817,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,cluster6
1,72800,1.04401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,cluster6
1,72700,0.93035,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,72600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,72500,0.112284,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,72400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,72300,0.274734,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,72200,0.21527,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,72100,0.023544,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,72000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,71900,0.0251,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,71800,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,71700,0.226396,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,71600,1.10017,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,71500,0.667004,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,71400,0.640267,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,71300,0.625403,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,71200,0.468746,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,71100,0.366734,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,71000,0.219313,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,70900,0.453297,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,70800,0.838317,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,70700,0.535408,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,70600,0.471017,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,70500,0.509404,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,70400,0.441203,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,70300,0.436757,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,70200,0.42577,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,70100,0.428487,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,70000,0.428983,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,65900,0.46209,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,65800,0.47637,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,65700,0.493324,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,65600,0.372704,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,65500,0.412033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,65400,0.475853,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,65300,0.4754,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,65200,0.489053,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,65100,0.473084,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,65000,0.477939,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,64900,0.472633,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
1,64800,0.497901,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,cluster6
