Day,' Time','use [kW]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
1,170700,0.883667,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,170600,1.1274,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,170500,0.787866,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,200900,1.47292,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
1,200800,1.73963,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
1,200700,1.73852,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
1,200300,1.07327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,200200,1.37552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,200100,1.35125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,200000,1.33705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,195900,1.05023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,195600,0.977484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,195500,1.41908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,195400,1.40838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,195300,1.3916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,195200,1.40102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,194800,1.23058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,194700,1.27283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,194600,1.26127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,194500,1.23165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,194400,1.18377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,194100,0.5673,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,194000,1.29782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,193900,1.31895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,193800,1.30293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,193700,1.27488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,193600,1.302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,193500,1.29655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,193400,1.2597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,193300,1.26902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,193200,0.653984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cluster14
1,180900,1.5782,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
1,180800,1.80738,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
1,180700,1.78743,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
1,180600,1.76185,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
